dgae,6,9,7,7,4,7
deci,1,5,9,3,5,4
dfhg,9,2,5,7,7,3
dhef,8,7,4,1,3,8
djge,1,7,7,2,6,5
dffe,4,2,7,5,9,3
dige,5,4,6,9,7,9
dagj,9,2,5,8,2,1
djfe,5,1,7,9,3,4
dhcf,8,7,1,5,1,7
dgjf,2,8,9,6,8,4
dhah,9,2,3,1,7,1
dhij,3,1,9,9,5,9
dafa,3,6,4,6,3,4
dfej,3,5,2,4,4,3
didb,5,7,6,9,6,3
dijb,9,4,9,3,5,8
dbjj,5,1,2,2,9,6
dbad,5,9,5,6,5,6
dfad,1,5,4,4,9,5
dfid,2,4,1,4,6,6
dheb,9,7,5,8,4,5
dhda,9,8,1,5,3,1
djag,7,8,9,3,3,4
djbc,6,8,8,6,7,1
diaf,5,6,3,3,1,3
dejh,1,4,5,7,5,6
ddij,3,2,1,9,6,1
dbah,1,9,9,9,1,1
dadj,4,7,3,1,3,8
djjb,7,8,5,5,2,7
dibh,2,6,8,9,1,9
defd,1,7,4,9,5,2
diig,5,9,9,2,7,5
dfbj,9,2,1,5,4,7
djgd,4,9,1,6,5,8
djfj,2,8,4,9,4,9
dcff,4,9,4,7,2,7
dadc,6,1,4,9,7,8
dbaa,5,6,2,6,6,6
daje,9,4,3,5,9,5
ddfg,1,5,5,2,9,4
dhfi,1,1,7,3,9,7
debd,3,8,2,7,4,5
djda,7,1,5,9,5,1
dhhc,2,7,6,3,9,2
dfai,1,8,9,1,8,1
dbhg,3,2,8,3,1,9
dhbc,7,4,8,2,6,5
dbcg,6,5,1,7,7,1
dfei,7,6,9,3,6,2
djaj,3,8,2,9,4,5
dccb,3,7,4,6,4,7
dejb,1,7,2,5,4,6
dbhf,6,7,4,8,3,6
dfbg,3,1,3,6,1,1
degi,9,1,5,6,4,8
dfdb,2,2,2,2,8,7
djeh,2,1,8,7,2,7
dgdb,3,6,3,7,6,2
dfdj,2,1,7,1,8,7
djfa,4,6,7,1,3,6
dihj,7,6,7,2,4,9
dcei,2,9,7,5,7,7
dica,2,9,3,4,6,3
dffa,6,2,6,1,3,6
dicb,1,7,5,8,9,1
dach,7,5,2,4,3,1
ddhg,1,1,1,9,4,3
dgfe,3,2,2,9,2,2
dieh,6,4,9,8,3,5
dcgc,8,2,1,6,3,5
dbdd,6,1,1,2,1,3
dfgd,1,6,3,1,4,4
dhbh,2,8,5,7,4,2
dhgg,5,4,7,2,9,7
dace,9,1,1,9,4,8
dhaa,5,1,2,8,7,9
digd,5,1,8,6,1,8
dgcd,6,9,4,6,9,7
dfcf,7,4,8,3,3,8
dbhc,7,4,2,3,5,2
dgee,3,1,8,8,9,2
dija,9,8,4,5,5,9
djjj,3,8,4,2,9,2
dcij,4,5,2,3,7,6
dida,8,7,9,2,6,5
diga,5,8,9,7,4,9
dcie,1,8,9,1,8,7
diad,1,6,9,6,2,6
dchc,4,7,6,5,4,9
dfgi,5,9,2,5,8,7
dgda,5,9,9,3,9,7
diif,6,1,7,8,2,1
ddji,4,1,9,2,7,2
dhdb,1,6,4,8,4,5
daai,7,2,2,8,2,9
dhfg,9,3,4,8,1,4
dhdc,6,7,7,7,1,9
diai,1,3,4,1,8,9
ddej,5,4,6,3,2,5
dcfi,6,8,5,7,5,9
dffg,1,8,4,8,3,9
dfbh,7,6,6,4,8,8
deaf,2,6,5,6,1,8
dbda,5,9,1,2,5,5
dafd,4,4,9,9,6,9
ddhc,2,9,8,6,9,2
djde,2,6,4,4,4,3
dicg,8,5,3,2,5,8
deja,4,1,2,2,1,1
dahc,1,8,4,2,7,1
dbgb,8,3,5,3,1,5
dgbb,7,6,9,4,9,4
daeh,4,8,3,8,1,1
djhf,5,2,5,2,3,6
djbb,1,3,9,3,9,5
defe,1,6,1,7,3,7
dejg,3,4,8,7,7,7
dccj,1,8,3,5,2,4
dbdh,5,6,4,3,9,1
dbjc,2,4,3,9,9,9
djbd,4,3,1,7,7,5
dhhf,5,4,8,8,8,4
dgff,7,3,5,2,7,1
ddca,9,1,4,7,4,8
dejd,9,6,6,4,3,1
dgef,4,5,8,9,3,1
dgha,9,8,2,5,5,2
dahe,8,3,6,4,1,3
dggf,3,1,1,8,2,2
djid,2,7,5,9,8,5
dcja,6,9,2,9,7,6
djfb,4,4,4,8,3,4
dfed,7,9,1,1,3,9
djii,9,8,8,8,6,4
djbi,7,3,1,3,7,2
ddeh,1,9,1,8,4,6
dece,9,3,5,1,9,5
ddch,8,5,1,4,2,2
djdg,2,3,2,6,7,4
dcgb,6,3,9,1,2,7
deea,6,4,1,8,2,5
daff,9,7,9,1,9,4
deih,6,7,6,9,2,8
djfi,4,4,2,4,9,6
dbbf,8,7,7,9,8,5
dcfj,2,2,2,8,8,4
djaf,1,5,6,7,2,2
ddhj,8,4,6,1,7,6
dbic,2,2,4,6,4,6
djih,3,4,1,1,1,3
difd,5,3,8,6,7,7
dbja,8,2,1,2,8,1
dbhh,9,1,4,4,8,6
ddjh,4,9,6,3,8,6
ddgh,1,3,3,6,4,8
defc,4,9,8,9,2,1
dgjb,6,8,7,3,7,3
dbei,8,6,5,3,4,9
decc,3,6,3,5,6,8
dehi,6,3,6,3,4,5
daaj,5,5,6,8,8,6
dcda,5,4,7,8,1,6
dfde,7,2,2,3,5,2
debi,7,1,3,2,6,8
dihg,5,6,3,9,5,8
dfig,3,9,5,6,9,8
djab,3,4,3,8,9,5
dhjf,9,2,9,7,4,1
dbgd,1,9,3,8,1,3
dddf,3,1,8,5,9,9
daij,1,5,1,7,7,2
djca,7,6,7,2,9,3
deff,9,9,1,1,4,4
djjg,1,7,9,1,7,6
dbfd,9,1,5,4,2,3
dggh,2,2,2,2,7,3
dhbd,2,1,4,9,4,3
ddjg,1,9,8,5,9,1
daji,1,9,3,7,3,5
dgid,9,3,2,2,8,5
dfeb,4,4,1,6,1,1
ddab,4,7,5,9,9,1
dcgj,9,1,3,1,6,3
dfje,4,6,9,9,2,3
dcgd,5,9,4,6,7,3
dedb,3,5,8,8,5,4
dbae,7,9,1,2,2,2
djch,5,6,4,5,2,7
dabg,9,6,8,7,4,9
djie,7,1,3,4,9,7
deac,7,5,3,8,4,4
dbih,3,1,2,1,8,1
daei,9,9,4,4,6,8
deaa,7,1,7,5,2,2
dfda,5,7,5,6,9,3
dcgi,4,7,1,3,3,6
dcah,6,9,1,6,9,2
dehb,4,8,9,1,3,1
dbig,7,9,2,2,3,9
dcib,1,4,7,8,5,5
dbib,3,3,1,5,2,7
dijj,8,2,4,6,1,3
daja,7,7,3,1,9,6
dceg,1,8,5,1,4,3
dehh,4,6,4,3,8,3
dbea,5,4,3,1,4,9
deid,2,2,5,7,2,9
djee,1,3,6,9,9,2
dicd,8,4,3,1,9,9
daga,8,6,9,6,5,8
dcaf,3,9,3,9,4,6
degj,2,5,8,7,5,2
dbee,2,7,5,5,5,6
djbe,1,2,5,9,9,8
diba,3,5,8,1,4,1
dici,6,1,7,9,8,7
dbgg,8,2,2,2,9,7
ddci,8,3,3,9,8,8
dfif,4,4,3,5,7,9
dbfe,8,4,2,1,7,2
digi,6,9,1,9,9,2
ddbe,6,1,8,6,3,9
dbeg,7,5,2,9,1,1
dddj,6,6,5,1,9,1
dhcb,4,1,2,4,5,1
ddad,2,8,5,2,3,8
djcg,4,5,6,9,9,1
diac,4,4,4,3,9,3
dcdj,7,9,3,4,8,4
djeb,4,2,2,9,2,9
dabe,4,1,3,1,8,4
dghj,5,7,2,4,7,7
ddha,6,5,1,4,1,5
dgai,7,9,4,9,7,5
deba,2,4,9,9,8,3
deah,5,3,3,5,5,8
dcga,4,8,5,1,9,6
dhai,5,2,2,6,4,3
dajd,9,2,6,4,9,2
deei,7,1,1,7,9,1
dijh,9,8,6,4,9,3
ddif,4,2,5,9,7,1
dbge,4,3,3,9,9,8
dihe,3,1,6,7,1,2
dcej,9,2,3,3,6,2
dbgf,3,5,4,4,1,9
ddjb,2,9,8,2,7,1
dffj,8,2,6,8,3,7
djcd,9,2,8,6,9,6
daea,1,3,9,2,8,6
dacb,4,4,8,5,2,7
dfaa,7,8,2,9,4,7
dffd,4,5,4,9,4,3
dhee,5,4,8,2,5,2
dcbh,5,2,8,3,6,7
dghg,1,7,7,4,8,4
dgch,8,2,1,5,7,5
ddgd,4,6,4,7,2,8
dgbi,3,3,8,4,7,9
dedf,3,4,1,8,4,1
ddda,3,7,1,4,1,2
dfic,6,5,9,3,9,7
dbfi,1,4,4,7,4,6
djae,9,5,7,6,2,7
dfcj,7,6,6,9,9,8
dbgi,2,8,4,9,3,5
deej,7,9,8,3,7,8
diae,6,1,8,3,9,4
dggg,1,8,3,6,4,1
dcai,5,8,9,6,5,4
dacj,4,9,3,8,5,7
dbif,8,8,2,5,8,3
dbji,3,8,4,5,9,7
dbbd,2,6,6,6,5,5
dchh,8,1,6,4,1,4
djhi,1,4,8,9,2,1
dhib,1,5,9,5,1,2
djfg,9,7,2,5,5,1
dhcc,8,1,3,4,4,7
dhgj,4,8,1,1,8,2
dbbj,3,4,2,7,4,1
dibd,1,1,1,1,9,1
dada,9,1,3,2,9,1
dihd,4,5,1,2,1,8
dbff,8,3,7,7,8,2
dahi,9,1,3,6,2,2
dhab,5,6,3,1,8,3
dgif,7,5,8,3,4,3
diab,4,7,6,7,2,2
dagd,7,9,7,3,6,2
dhae,8,1,9,6,7,9
djfd,9,3,9,4,4,8
dfdg,1,9,4,9,2,5
degf,4,8,5,4,8,8
dhjj,9,7,2,8,8,6
djgj,7,5,9,1,8,8
ddga,2,6,5,6,9,3
dagb,7,9,3,6,6,4
deib,2,4,9,5,5,2
ddii,3,4,5,9,6,5
dgfb,3,4,3,5,1,9
dche,5,9,2,5,1,4
ddhe,2,9,9,4,7,2
difh,3,3,1,5,2,3
ddge,9,2,2,1,6,8
dhch,5,8,4,7,3,3
djfc,8,8,8,7,4,2
dgbj,2,1,1,2,1,6
dfcb,3,9,6,1,1,9
deje,9,7,3,9,4,1
dijg,2,2,4,7,8,4
dcgf,2,8,3,9,7,2
dicj,5,9,4,5,9,7
didf,2,7,3,5,2,2
dgga,9,9,1,7,1,6
dedh,8,6,9,9,4,9
dgac,6,4,2,6,8,8
dade,7,8,9,7,9,1
dbcf,8,4,5,7,1,9
dfah,4,8,6,5,7,8
dcae,7,4,3,8,7,3
dijf,6,6,9,6,8,2
djdb,8,2,5,8,4,6
ddag,1,8,5,9,3,6
dggi,6,3,2,3,6,4
dbbc,3,1,7,9,9,9
dcih,5,4,6,6,5,6
dhag,1,1,5,6,4,7
djcc,4,6,3,4,6,3
dfaf,4,2,8,1,4,8
dfdf,5,7,5,7,4,8
dgjc,5,3,3,9,6,6
dagi,7,5,7,1,7,8
dgcg,8,7,3,8,4,3
dcaa,2,1,2,2,6,4
dddi,5,4,6,4,8,3
dieb,3,2,4,9,6,9
dbej,4,6,2,5,5,2
dfib,3,3,5,9,7,8
dajg,2,4,9,2,3,1
dcjf,5,4,7,3,4,9
dabc,7,4,6,4,2,6
dfbb,6,4,5,5,5,5
dcjc,1,6,8,6,7,7
dehf,2,6,8,7,7,1
ddah,5,8,9,3,1,5
dabj,9,4,6,8,1,6
ddae,7,6,6,1,5,9
djgb,4,9,9,7,5,5
dgbf,9,2,6,3,8,2
ddbb,6,4,5,1,2,9
dcbf,8,4,1,1,9,2
difc,8,4,4,7,6,5
dgci,7,2,1,3,6,2
dbga,8,7,3,3,4,9
dcac,6,7,6,4,8,7
djea,1,2,5,4,8,9
djic,5,7,7,4,6,9
djah,2,3,2,1,5,4
diah,1,6,2,2,4,8
dfga,5,6,6,4,6,4
dgcb,3,5,8,9,8,3
dbjd,9,9,9,2,3,1
dfbe,5,5,3,1,4,5
deii,5,9,7,3,8,2
dffb,3,7,9,1,5,9
dieg,2,4,6,5,4,9
dhgd,5,6,8,9,5,2
dfii,5,4,8,8,8,8
dbec,7,8,9,7,5,3
dadf,2,8,8,1,3,7
djgi,7,5,5,4,7,6
dbfh,9,3,9,6,9,5
dggc,7,7,6,7,7,4
ddfi,2,8,1,4,3,6
dbcb,7,2,9,5,3,7
ddbi,2,5,5,8,6,5
ddea,6,3,4,7,7,4
djgc,7,8,4,7,7,3
dbid,2,4,4,3,7,1
dhfh,5,6,9,1,8,7
dcjd,6,4,1,3,7,3
dicc,8,2,4,7,6,5
dfha,5,2,5,7,5,3
dfae,8,1,4,1,1,8
ddje,6,5,2,8,1,4
dhba,8,5,8,3,8,1
dgja,1,5,4,3,2,1
dgaf,1,8,1,1,5,6
djia,8,6,6,5,7,3
dife,8,5,9,5,3,3
dbce,6,3,1,2,1,9
dghh,3,5,4,7,8,7
djhb,5,7,2,7,3,4
dafi,2,3,7,7,9,5
difa,1,7,2,9,4,9
dgei,6,8,9,9,1,1
dgde,4,6,1,8,7,9
debf,4,5,5,2,5,3
ddgj,8,8,3,6,1,2
dagc,7,5,9,5,5,6
dchb,2,7,7,6,6,7
djhd,4,2,9,5,3,3
dfhb,3,8,5,1,4,8
dfih,5,4,8,5,5,6
djad,9,9,6,3,9,4
dhic,8,4,4,8,1,5
djje,8,6,5,9,9,4
dadi,2,8,7,3,9,2
dgfc,4,5,7,1,8,9
dhif,5,7,3,9,6,1
deab,5,3,5,5,3,2
dfdd,8,7,1,6,7,2
dcbd,1,3,6,6,2,9
dghi,2,2,5,8,9,5
degc,5,8,9,1,8,8
ddhb,5,5,6,7,1,1
ddjd,8,8,6,6,6,4
dfgg,7,9,4,9,8,7
daee,3,5,5,4,9,9
dead,1,8,3,5,8,9
dcic,2,8,7,8,7,2
dagg,4,6,2,3,7,7
dcdd,2,1,3,1,2,2
dadg,1,2,7,1,5,2
djaa,9,8,2,3,7,6
diid,3,2,3,7,5,5
dbfj,8,7,3,4,2,5
dhjg,1,5,7,3,3,1
dhia,1,1,8,3,5,3
dhfd,3,4,4,2,5,7
dije,6,3,9,2,7,8
dagh,4,6,3,4,1,4
deie,7,7,2,4,8,3
dcab,3,2,9,2,6,1
dfba,6,9,8,9,5,1
dcdh,4,9,6,8,7,8
dhid,3,1,6,7,5,7
djhc,2,2,9,7,5,9
dejj,7,4,5,6,8,6
dgag,6,6,3,6,8,3
dijd,6,4,7,6,6,6
dfec,7,8,8,8,7,5
dhjh,1,8,3,9,2,5
dfhh,1,5,2,9,3,6
dbed,8,6,2,2,1,4
dhbb,4,6,2,8,9,2
dgeg,9,2,6,6,2,5
dhde,8,3,4,6,5,2
dhge,7,7,5,2,8,6
dfjd,5,6,4,2,3,3
dfie,8,5,1,9,2,9
diij,8,3,2,7,9,8
ddgg,4,9,9,5,5,2
diaa,7,7,6,1,8,4
dgaa,9,1,4,7,5,8
dcfd,3,4,5,2,5,1
ddfb,8,4,2,9,8,5
dbbg,4,3,1,1,8,2
dich,9,8,5,8,8,7
dibj,4,1,8,2,4,4
dgca,4,5,1,9,2,8
ddig,4,7,5,1,2,5
ddcj,4,2,3,1,6,1
dceh,9,8,2,6,3,3
dhed,8,1,9,2,9,8
dgbc,4,7,4,3,9,2
dhhg,4,1,4,1,6,1
dgbe,1,7,6,1,4,1
dcbj,5,3,5,4,9,7
diha,8,8,5,5,6,7
dgfa,2,8,8,8,4,9
died,5,8,5,8,3,5
debc,5,6,8,4,3,2
dfhc,2,4,8,7,7,3
didg,9,5,3,6,8,3
dfch,6,5,6,1,9,7
deha,9,5,1,4,7,5
dbjf,9,5,9,8,1,3
dfac,3,5,2,5,4,1
dcbe,7,2,2,6,7,6
dcje,6,9,7,7,9,2
dhgh,5,9,4,9,4,5
dfbd,6,2,3,4,7,1
dbai,8,7,3,8,4,8
dffh,1,1,4,7,2,2
dddd,1,1,5,7,5,3
deai,3,3,4,4,6,5
djdf,7,8,4,2,8,6
ddgb,3,6,5,8,2,5
djed,2,5,7,9,7,7
ddaa,5,3,5,4,7,2
djja,1,4,5,4,8,3
dbia,5,9,2,3,6,2
dcea,7,7,6,5,4,1
dcia,1,1,2,6,3,6
dedi,1,9,3,5,2,6
deaj,6,4,2,9,1,8
dajb,9,2,6,2,1,2
dahf,7,8,7,8,2,4
dfjh,7,5,6,7,9,6
deed,8,9,6,1,6,5
ddgc,4,9,4,9,4,3
deeh,5,7,2,7,1,5
digf,3,1,2,4,2,8
dgig,4,7,6,5,9,5
dfhe,9,7,1,8,8,7
dhce,8,8,2,3,3,9
dfci,1,9,6,7,4,5
dihi,3,6,5,6,9,3
djdh,4,1,1,6,4,7
ddhd,4,5,2,6,2,3
ddib,8,8,6,2,7,6
dgaj,4,3,4,5,9,7
ddee,2,4,8,8,5,8
dhhd,8,1,5,5,9,3
ddfj,4,9,7,3,8,8
ddcc,7,8,7,5,4,1
dfjb,4,9,3,6,1,4
dbhd,8,8,6,1,2,8
dahh,5,7,3,1,3,5
didc,3,2,6,4,9,3
decg,1,6,2,1,1,1
daeb,4,3,8,9,9,1
ddfd,3,9,2,2,2,4
debe,1,2,1,5,3,2
ddcb,3,6,9,5,5,5
dhci,8,9,7,4,4,7
dcjj,2,7,2,5,1,5
dhjb,7,9,7,8,3,1
dabh,3,3,9,6,8,5
diie,5,6,1,7,7,8
dfee,5,5,2,7,9,4
dagf,9,7,9,9,2,5
daad,9,1,5,5,4,5
daae,1,6,2,2,4,7
dgcj,4,5,1,1,6,6
deif,1,9,4,9,4,4
dbdj,2,8,7,6,9,8
dage,7,5,9,7,6,5
dhcd,7,1,6,8,2,4
deag,2,8,8,1,5,8
dbch,9,3,3,3,5,5
djgf,7,5,1,9,6,3
ddbc,9,3,7,1,9,6
dcec,5,9,3,1,4,5
dfdc,7,9,2,3,6,5
daec,6,3,5,2,8,5
dddb,4,4,7,4,4,6
deji,3,9,4,7,7,5
dadb,8,5,2,4,9,7
dbbe,3,8,8,6,9,8
dcjh,8,3,9,7,8,4
dedd,8,7,5,3,5,1
dbdi,1,5,4,6,2,8
daha,1,9,3,1,5,1
djci,6,4,5,9,5,7
dbdc,7,4,3,1,2,4
ddja,8,8,3,4,9,6
daii,4,7,1,6,8,2
deeb,4,9,2,3,8,4
dgie,5,3,4,5,4,4
ddgi,2,4,9,9,7,7
dbcc,7,1,5,3,8,5
diej,6,9,8,8,9,8
dabb,6,4,9,4,3,8
dajc,1,7,8,3,1,4
dbfc,8,3,7,9,6,3
dcii,2,5,7,3,9,6
dgdc,4,9,5,2,3,2
dahj,3,2,2,1,7,6
dhei,4,9,9,4,2,9
dacd,5,7,8,2,8,1
ddcf,2,4,2,9,5,4
djdj,1,5,3,8,5,9
dehe,7,8,4,5,9,1
deec,4,7,8,6,8,6
djhe,6,1,6,1,4,3
dgea,9,3,1,2,5,8
dcch,4,5,5,5,6,4
dafg,1,6,8,7,1,6
dbjh,1,6,4,5,4,8
dfcc,1,7,8,8,7,2
dhej,9,6,3,6,9,2
dfgc,1,2,4,9,7,4
dcdf,6,1,1,6,8,9
dhdh,3,2,4,9,9,1
dcdc,5,8,2,6,8,7
dihc,8,3,6,8,1,3
dgcc,1,9,2,8,6,1
ddie,4,5,9,3,4,7
dibg,5,2,9,2,8,4
djjf,1,9,9,7,8,6
dcbb,1,9,2,7,4,2
dcha,7,4,4,4,6,1
ddhf,1,4,9,5,6,4
dibb,5,9,4,8,3,8
dibf,1,4,8,9,3,2
dgic,2,8,8,2,8,8
djdi,8,6,8,3,9,4
ddce,6,7,5,3,3,3
ddhh,3,4,6,7,7,4
defi,4,7,8,1,9,3
dchj,7,7,8,7,1,9
dgbg,6,3,2,6,7,1
dbjb,1,9,5,1,1,6
dbca,5,7,4,9,2,6
dfgf,2,8,2,9,4,7
dbdf,8,1,1,7,2,1
dghd,8,7,9,9,8,6
dgce,4,5,8,9,6,2
dide,3,5,7,2,6,6
daej,8,7,2,4,4,9
dhie,1,5,4,9,6,7
dghf,7,8,2,5,2,1
dajf,7,8,1,7,9,7
djgg,2,7,1,1,8,5
daih,8,2,9,8,9,8
dfeh,5,4,5,4,4,5
dgcf,7,2,6,3,7,4
dfdi,9,1,4,6,9,8
digb,4,9,6,8,4,9
dijc,7,4,7,4,8,3
djhh,7,8,1,5,2,1
dchi,9,6,5,4,6,6
debj,8,7,3,8,4,9
ddcd,7,7,7,8,7,1
dedj,9,5,9,4,8,1
dgjg,5,3,8,3,2,4
dgdj,5,5,9,1,7,4
dbdb,2,8,8,1,2,7
dfcg,3,2,1,7,9,1
dgeh,8,7,5,2,9,6
dcee,3,2,4,1,1,9
djbg,4,7,4,6,9,3
dadh,1,3,1,6,3,4
dgah,8,3,7,9,9,1
djcj,2,4,5,1,9,7
dhfj,5,5,5,1,3,4
djfh,7,8,2,2,8,7
deae,4,9,6,5,6,3
ddjc,2,3,9,7,1,7
dhdd,7,7,4,5,4,8
dbaf,1,6,1,5,9,8
dfge,7,6,2,3,3,1
dcag,1,1,4,1,9,5
dege,3,5,1,2,7,7
dfeg,2,3,9,4,9,9
djbf,7,6,8,4,9,5
dhhj,8,2,6,5,8,6
ddfa,9,2,3,8,4,2
dhac,4,3,5,4,5,5
ddjj,4,5,5,5,5,3
defj,2,5,6,3,2,7
dbgh,4,6,7,9,7,3
deee,4,9,6,4,5,4
dbfa,6,3,1,2,8,2
deij,1,2,1,6,7,7
dafh,9,6,8,6,8,1
dbdg,2,5,4,7,2,2
dcbi,1,8,5,7,6,8
daic,3,6,8,6,5,8
dded,1,2,3,6,8,4
djec,9,3,5,3,7,6
dcfc,9,7,4,5,5,5
dfab,1,5,3,3,8,8
dihb,5,6,6,9,8,1
dgad,8,8,3,8,6,1
digg,5,1,1,1,3,9
daac,9,8,6,4,1,9
dcig,2,2,5,3,4,5
dehc,3,5,5,9,8,4
dfca,9,4,7,7,7,7
dcgg,4,7,1,4,5,8
deic,3,1,9,6,6,1
dgfh,4,9,9,1,6,1
ddeg,8,1,1,5,3,5
deca,4,2,6,5,3,4
dhjc,5,8,7,9,3,9
djef,7,8,6,6,4,5
djff,2,5,3,1,3,4
djjd,4,7,5,4,2,5
ddbf,4,8,6,8,9,7
dhdf,7,7,5,7,5,3
dgec,8,8,5,8,1,8
dgdd,4,8,9,5,6,5
djcf,7,5,7,4,3,8
dhji,4,2,8,2,8,8
dfgj,8,5,1,7,3,9
dhih,6,7,5,8,6,3
dbcj,2,4,1,6,1,6
dejf,4,9,5,5,7,5
dbjg,8,3,2,7,2,1
dacg,3,4,3,4,9,2
dcji,8,2,2,7,8,2
dfhd,9,7,9,5,2,4
dcif,6,4,2,1,9,4
dfjg,6,6,6,6,6,9
dcjg,3,7,1,2,8,9
djdd,5,7,5,3,7,6
djai,3,2,9,5,7,7
dccc,4,1,3,2,3,3
dcca,5,9,7,3,8,7
dihh,5,1,7,6,8,1
dhhb,5,8,9,2,4,5
dbef,4,3,3,3,4,1
djac,7,4,7,8,2,9
dgib,9,1,6,7,5,2
ddih,9,4,2,5,4,3
dfcd,5,8,8,4,2,7
diih,1,5,3,7,9,8
dfhf,6,9,4,9,8,5
dghc,1,7,5,9,5,8
diib,9,7,7,5,4,4
dbhe,9,5,7,8,9,8
ddjf,4,7,7,8,9,7
daef,6,5,8,5,6,3
dehd,2,3,5,6,8,4
diei,5,4,1,5,2,5
dabi,7,7,2,5,1,1
didh,2,5,5,8,3,1
dfce,3,3,2,6,4,9
dgdg,8,7,2,1,5,8
dehg,2,6,8,5,3,8
djcb,6,7,9,8,6,3
dgba,9,2,8,7,8,1
degh,1,6,2,8,6,1
dhfc,4,5,1,6,6,9
ddbd,4,3,2,3,1,2
dhhi,8,8,1,4,7,5
daci,5,7,5,8,7,5
decb,8,4,9,1,5,2
dhha,5,2,3,7,3,1
dfaj,1,5,7,6,7,1
dihf,8,6,5,8,9,9
dibi,4,7,8,5,7,7
dbij,1,9,4,9,3,5
dbha,2,3,2,8,7,3
daib,6,2,3,3,1,5
dbba,1,9,5,8,9,2
dibc,9,1,6,8,2,6
diff,8,3,7,4,6,7
defg,5,9,6,6,9,3
dcfa,4,4,9,6,5,5
digj,3,3,4,3,7,1
dgdi,4,2,4,3,8,4
dgge,4,7,3,7,6,2
dbgc,8,3,7,1,2,4
dgeb,3,8,6,2,9,6
dbeh,8,3,6,8,6,3
ddfe,6,1,1,9,5,1
dced,9,7,8,3,5,9
ejah,1,1,4,1,3,4
efhe,5,7,5,6,6,3
eecc,9,4,8,4,2,3
eeae,9,3,8,9,2,8
egbc,5,1,4,7,7,4
eihc,6,3,5,3,8,2
ebda,4,3,3,1,7,3
eefa,8,8,6,3,9,4
ejcb,9,7,7,5,5,2
ebjc,2,6,1,9,9,4
eaic,5,7,7,1,7,3
eeeg,1,5,2,8,2,8
ejbi,2,9,7,4,7,6
ejdb,1,6,6,8,2,3
ecbe,8,7,3,1,8,7
ebgh,1,9,9,3,7,7
edhg,6,9,3,6,7,8
ejbb,2,6,8,8,6,2
eafa,1,8,6,9,1,3
egbj,9,2,3,8,1,7
ejcc,3,7,8,5,5,1
ebjh,9,6,2,7,1,8
ehdf,6,4,4,9,9,3
efha,4,1,5,3,5,6
ejje,3,5,9,5,9,7
egjh,1,9,8,4,5,2
edba,6,4,4,1,6,6
ebdd,6,4,9,8,6,5
ejfh,4,4,8,5,2,5
eiec,5,1,7,3,3,9
edij,4,8,9,2,5,3
ecfd,2,5,7,5,6,4
eebh,9,1,3,6,7,8
eefc,5,2,8,3,8,9
efde,8,3,7,4,8,3
eghi,8,5,5,5,5,1
eafj,1,6,2,4,9,9
efdh,2,4,3,8,9,2
edcg,5,8,1,6,2,3
eeaa,7,1,8,9,9,2
egei,1,5,7,1,1,7
ejcf,9,9,9,8,4,9
ehdj,2,5,1,6,2,7
ebgf,2,7,4,5,4,7
ecig,2,3,9,1,2,7
egec,6,3,7,4,9,6
ecdg,5,2,8,7,8,1
egjb,8,6,4,1,8,4
eaei,5,7,1,4,8,2
eede,5,4,5,2,3,3
ecib,8,5,1,9,6,7
ejdd,3,4,9,8,7,6
eccc,3,6,5,1,5,2
eghh,8,4,9,2,5,8
efei,7,7,5,4,7,1
eaeb,8,7,9,8,1,1
eeej,1,4,3,8,4,7
edfh,2,4,4,3,6,7
ehie,5,5,6,5,8,7
eaad,5,8,6,2,2,8
eebb,1,4,9,9,6,3
eehj,8,6,5,6,6,4
eiaj,8,8,5,8,8,5
ehfa,7,4,8,7,7,4
ejba,3,5,8,3,2,6
ehfd,1,8,9,9,9,8
eddc,3,5,4,4,1,3
ecfh,5,6,3,8,6,3
eecg,3,1,7,3,1,8
eiga,4,6,2,3,3,1
ebei,3,9,3,2,6,9
edea,1,5,3,8,3,5
ejee,8,7,2,2,9,9
ebed,5,9,5,3,3,1
ejgf,6,3,1,6,1,8
eiei,5,7,7,6,2,4
eaii,7,8,1,9,3,1
edfd,8,8,9,7,6,8
ejgb,7,9,8,9,4,6
ebbf,6,9,4,4,9,2
eaib,6,5,6,5,5,9
ebbi,9,4,1,2,3,7
ebfj,7,5,3,3,5,4
ecdj,4,5,9,5,3,6
eaji,2,9,8,5,2,9
ejjc,8,1,2,6,7,2
ecdi,3,5,2,7,9,2
edbi,5,8,4,8,5,3
edig,6,8,8,8,7,2
efdb,5,3,5,4,1,6
eece,7,3,3,2,7,7
ejfb,7,1,7,5,5,3
ehib,8,4,9,4,6,2
eefi,4,8,8,4,6,4
egji,5,9,8,2,2,4
ejid,2,6,9,6,7,5
ebcf,1,5,1,9,1,4
ehbc,1,8,7,1,7,8
edcd,7,7,5,2,8,6
ebha,3,8,3,6,4,9
ejhc,6,7,3,4,6,8
eeia,4,1,8,1,6,8
efca,5,1,8,2,4,1
eehf,6,6,4,2,8,7
ecab,7,4,7,4,5,3
ehah,4,8,9,7,2,8
ejdh,8,1,6,6,8,8
ecdc,1,4,3,1,6,2
efci,3,4,6,3,6,9
ecae,2,6,5,9,4,5
ejdi,7,9,5,2,4,4
eaed,8,6,9,4,9,6
eacd,7,7,6,4,6,6
eibb,5,9,6,4,1,9
